wavenumber,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20
1126.2297,0.25133963947010735,0.2988720671645695,0.2689190436512664,0.2744880468981726,0.24116801697756293,0.26317140659377064,0.278769733318032,0.25612019611383235,0.2420981274790813,0.2687746142712549,0.2728135559684443,0.27275265394224085,0.24778578964866052,0.28164447541472215,0.27770446070983923,0.2742146921102976,0.3152095969647858,0.28919293915738975,0.2910821328789099,0.2726225685309527
1127.1283,0.2594502134096061,0.31870075042861923,0.2801656829657691,0.2802346197262971,0.2390851494725503,0.2827183995941062,0.29468061331391043,0.29368368919311183,0.25932237459039786,0.2998428285621649,0.3014303571692633,0.3014662744955513,0.27560644950989305,0.3024817433807342,0.2958708082059947,0.28761772933211976,0.3099608584527386,0.31685108209566,0.3145541352661263,0.2910566599448435
1128.0267,0.2564109112426603,0.30843964579573746,0.2698774185118064,0.260803122494179,0.2383414613934692,0.28255310281773055,0.26424827195108064,0.31616994226974104,0.3010441951150677,0.32391924687845386,0.3035154834775159,0.3158910342451279,0.2798568917472174,0.32256535934700925,0.30706298679536137,0.3058917499640379,0.2741652572207256,0.3339943054339397,0.32067012183485544,0.3019747455385385
1128.9252,0.2556147393909415,0.29507391058812515,0.25691930602514085,0.24902292772505405,0.24630927506292047,0.25111142525842156,0.25016606140895736,0.3256737268947351,0.29865787198779037,0.32590892212462086,0.30990245285880685,0.33206176945628496,0.2871912998260722,0.32175908487995364,0.29799879231395887,0.30225247488202395,0.24898444798822392,0.33516774436789243,0.32525351058807245,0.30793997520690297
1129.8235,0.2389689660657758,0.2547500898390432,0.24143417239472584,0.22801835300396264,0.2182283406852189,0.22492121565431783,0.2339149855564469,0.3271999297076964,0.2928808980616723,0.33015374062110586,0.2970278931167153,0.32819484900918733,0.27978561004640035,0.316022523907675,0.2913941682709391,0.2919087966957456,0.22920114068427755,0.3338894449121272,0.3226641113577934,0.304975161666316
1130.7202,0.21360840599617884,0.22074252977303116,0.21826270387676766,0.20374039962905316,0.19461821494070525,0.19958792861343536,0.2110833506835249,0.32057285031811344,0.2661366200657894,0.31112162347980704,0.2706881014851279,0.31254310726874185,0.26697587576492154,0.30539665167385627,0.2820065504819759,0.2730886284039341,0.19441347351819693,0.31880664732494607,0.3022517115388569,0.28599483451795993
1131.6184,0.1669075303974818,0.18740996300572416,0.19749573968352546,0.17157683569287793,0.1543873559133493,0.15891917799231517,0.18441183701219924,0.2968623165361751,0.2577611865404243,0.27878839287711316,0.23616959307844523,0.28023233443088086,0.24354333209797596,0.27991405673381614,0.2611877265744528,0.2514271719577953,0.13784999983315444,0.2823122063287949,0.2734866527853139,0.26863112485509044
1132.5149,0.11720302926501933,0.13639507665110345,0.14011152202658136,0.1386722417523026,0.10893626600205086,0.11894208013097711,0.14273822920176535,0.2665359181706369,0.24768691948515886,0.24902690297785968,0.20840457831312006,0.24515908015110546,0.1985546569239975,0.24852628713016997,0.23166282398195245,0.21703862839041,0.08312082032617449,0.23695841962821743,0.23698131185245733,0.22984401597968335
1133.4114,0.07130904320061533,0.09164924733423466,0.09263032151777859,0.09850240972147052,0.06633442910780378,0.06590849600662635,0.1021757088998091,0.22083752490407188,0.2229416356529385,0.19767038974296225,0.1695245683427272,0.2034177808977471,0.15564947635748586,0.21015903544172748,0.18984091952928495,0.1838117204466565,0.04640983361116163,0.18772332270195463,0.19482698338784674,0.18743333381025706
1134.3094,0.02477753866479319,0.03238061946155019,0.033969208828929925,0.044231155052149584,0.01297274772788469,0.002883035641935836,0.04968653981720668,0.17366879191487122,0.17191201959106958,0.14525972598548312,0.12043153219901154,0.16299177525249037,0.10002605545417644,0.16088528715347178,0.14605150158481664,0.12868170263309908,0.005756356083793144,0.135986806007653,0.14309890777160122,0.1502613492070263
1135.2057,-0.008214573401741832,-0.009892706312038986,-0.008970894123208034,1.0074333807584797e-06,-0.007683053428404472,-0.06101776312475507,0.003202851652771489,0.11821514124544694,0.13138377696090958,0.10287694713408152,0.07766458614680609,0.11394928559310494,0.05005837764156914,0.1020488657136239,0.10426213266695517,0.0803912198394407,-0.04328567581018124,0.0819831492336192,0.09481201081787123,0.08955747684069429
1136.1021,-0.03470301221288377,-0.044901297548651437,-0.0552582844810586,-0.03619032466705734,-0.02608737709051596,-0.09947902451736973,-0.030552212730739527,0.06458689619482876,0.09464856404805237,0.05456109316138641,0.04031249240600049,0.06866095872889116,-0.005450361156253582,0.05620284193640364,0.059051215000141634,0.027008188282333683,-0.08663241271742986,0.025288675579169063,0.04038444076472196,0.04852365343713066
1136.9983,-0.07638570671043098,-0.08499037751090081,-0.09791112520844107,-0.07762492902300906,-0.05052952776493637,-0.14017643970635382,-0.0602495694627748,0.014948523023989597,0.03192094979951739,0.0004565247229942385,0.006487079931747513,0.025834948628521873,-0.04555330178506661,0.012421458047704411,0.016296812508239212,-0.011949824621362137,-0.11667152894981346,-0.01573800551575921,-0.013352673769315345,0.008585456734617919
1137.8928,-0.09014931475694449,-0.12372566384771122,-0.13821225073925344,-0.10160993548721999,-0.09102480982970583,-0.1614286405384827,-0.08678694545160134,-0.038884172919180365,-0.005162007162093005,-0.04540409277833425,-0.03634547476024763,-0.019760024952177553,-0.07158089574302504,-0.03501637786655012,-0.033151947541329656,-0.0529569616993326,-0.14083533499342366,-0.04841952811052532,-0.04651912455979413,-0.026394267056180153
1138.7889,-0.11890112403924581,-0.1527581532779577,-0.14309550927762432,-0.1319891094753283,-0.10901925242737472,-0.1731157376451586,-0.10244299841096184,-0.08185120900039339,-0.040200359331149994,-0.07932871248836532,-0.07947749855975121,-0.055739598335021213,-0.10969461601304847,-0.08496429383360897,-0.06595503116246655,-0.09336338664939452,-0.1551176150590832,-0.07936940511077342,-0.08214364829081519,-0.06451566290580951
1139.6833,-0.13837492139045438,-0.16699576834606886,-0.14098275223752083,-0.14339568320831073,-0.14110210017461414,-0.18122335705464782,-0.12320103741181171,-0.11186663023184357,-0.08585941995086503,-0.10424335584171437,-0.10582973095178975,-0.09410035287454482,-0.1304522073721708,-0.11774393401592913,-0.09297762299835156,-0.12678158574325685,-0.1637128346003976,-0.11380083688151571,-0.1102866091183247,-0.09639704279080677
1140.5792,-0.14772584928677282,-0.1697700292255351,-0.14041137312350113,-0.15059577500985777,-0.13640057595908495,-0.17572232716483766,-0.1573431374468792,-0.13902461028272126,-0.14076671238701946,-0.1264603772241267,-0.13062727439376828,-0.12327053342573734,-0.13692401620580416,-0.13979988387890635,-0.11488826600997115,-0.147783676302031,-0.18531302264681004,-0.13947961938097844,-0.12812746072056766,-0.12214391566537357
1141.4735,-0.16459185390852887,-0.16856008480275164,-0.1527363061636833,-0.15266583390048738,-0.1386022944684433,-0.16699588174169758,-0.1693603952542045,-0.1561640494755046,-0.16406948458690412,-0.13927829195203362,-0.15921023454590688,-0.1357716420534204,-0.1601658321451979,-0.16310767493960562,-0.14554461004879488,-0.17522198342515377,-0.17314451585629415,-0.15789364205945097,-0.14393761698570806,-0.1449444596792152
1142.3678,-0.18073286768047167,-0.1644953293834838,-0.15929669882511338,-0.15424601035439187,-0.134617212428588,-0.15796103718446114,-0.16344562489782613,-0.16379262264962172,-0.17619570054830486,-0.15726298723116106,-0.17976283449795746,-0.15261971538091804,-0.1598711599840086,-0.1842184107203114,-0.14940466436304314,-0.1889457563320646,-0.16268509390633185,-0.18311918873592262,-0.15646349173489124,-0.15594889980062457
1143.262,-0.17520848035159386,-0.152969221354507,-0.1499347194472553,-0.14946607718445687,-0.12876872996304883,-0.13865448320491328,-0.1705726327995599,-0.16867909367807307,-0.16241951279806838,-0.15884050968303992,-0.19476149945485227,-0.1712320705912088,-0.1667670937648567,-0.19134879807182384,-0.16264158270504256,-0.19467745452664661,-0.14291047393773781,-0.19664307233534062,-0.1666904424071413,-0.1614983233708192
1144.156,-0.18819449712101846,-0.13909128386875472,-0.13458457101826343,-0.15831222869106623,-0.11564885082594895,-0.12707430721695878,-0.15324753153596368,-0.17010529445146458,-0.15795787600663586,-0.15914761419428214,-0.19817062625508397,-0.18134999261255172,-0.16980069183161156,-0.20680248334598614,-0.17081277193449473,-0.20138333277334936,-0.11907075832635707,-0.20642368712982073,-0.17395722123085502,-0.16048967660570926
1145.05,-0.16625449242760237,-0.14021431554271985,-0.12459655222564164,-0.1481803101580812,-0.09511827958151053,-0.11824169675699221,-0.1358234158475371,-0.16735862335953808,-0.1126912257774996,-0.15042449824879234,-0.21138491135648188,-0.17908168088575607,-0.17729377072523836,-0.20612117280187067,-0.1781448055222909,-0.20150381589114263,-0.10352030632763891,-0.20431069954340042,-0.18318435397944272,-0.15791763366788766
1145.944,-0.15179650042413087,-0.1317832652145489,-0.10978827045066822,-0.14573179385385426,-0.09149576404941305,-0.10641573760728518,-0.10672462893997092,-0.1657161299562539,-0.11343511235325303,-0.141291160753362,-0.21624806302625396,-0.16776726874702244,-0.16139287255517995,-0.2043023705132254,-0.17540962922652686,-0.1977963230788254,-0.08963772656454613,-0.19893013851219993,-0.173239956034725,-0.15086587993921355
1146.8363,-0.14288082684977102,-0.11114894050923801,-0.0969405345667804,-0.13340309999152808,-0.09130193451378271,-0.08525005447661596,-0.08740178081467768,-0.15604932389211823,-0.08888356582618198,-0.13036002524378132,-0.2101767409047726,-0.16135190917041015,-0.14846663709945293,-0.19888537974102757,-0.16395613432742434,-0.19248923201033824,-0.07742427602033171,-0.18408200784078851,-0.17004372696268846,-0.15869979725966685
1147.7301,-0.13155093222527683,-0.0904547228448561,-0.06314290222288375,-0.11529956479884672,-0.06539613743405184,-0.05658894637790713,-0.07839638410928515,-0.14340126705334383,-0.03528468241774471,-0.12939374179116195,-0.2155943829818212,-0.1460584863288945,-0.1402843326142625,-0.18458794201924308,-0.15281935503497623,-0.17953396566746924,-0.06409122619818579,-0.1772673045178898,-0.16502708622672158,-0.15965785787015233
1148.6223,-0.13045700635664736,-0.08101287085050932,-0.04423962924540916,-0.09405689648082363,-0.05926085606444719,-0.04021267433210301,-0.06652318863294301,-0.1331821450682541,-0.0006236185972684269,-0.11679911349976059,-0.21200732255371404,-0.14134260274192334,-0.1270540428016412,-0.16977246002976573,-0.14090073429562108,-0.16779692982900263,-0.04905207859873385,-0.16924627461361536,-0.16006719022039528,-0.15388364984706415
1149.5144,-0.11009220962114899,-0.06685180224989075,-0.04033964001123299,-0.0797346716540096,-0.04464152689798227,-0.019829632331685294,-0.05399987294003973,-0.12281746635069472,0.040841313534866905,-0.10371164091236323,-0.1979935703629893,-0.12765398284654547,-0.11737384408131969,-0.15037931844903704,-0.13471845098574914,-0.15239620116104624,-0.011739776938081266,-0.155844413996736,-0.14593341079940353,-0.15256296482929135
1150.4065,-0.09488514477987592,-0.056795916558463895,-0.02098254683687554,-0.06878998518748189,-0.026877978531328017,0.0030327542644134876,-0.03160818389115593,-0.10523012103734307,0.060920318164964696,-0.09158642815765063,-0.18109675562308758,-0.11025832157487946,-0.10960741976327298,-0.14274641408270128,-0.12647671054799373,-0.1369804308599281,0.0004320224317012056,-0.13824812105204196,-0.13330716968346037,-0.14842346858998595
1151.2985,-0.07129715540860428,-0.05003484784469192,-0.00666119519381524,-0.05676032674507954,0.0030027301506965463,0.02502427584671697,-0.02869824835094533,-0.09036105707838554,0.07221304786287679,-0.07679375578365881,-0.16500501361151812,-0.08870150431008124,-0.10480543313357236,-0.1323209052483158,-0.09961665097762695,-0.12994616121360206,0.019662272835040746,-0.12675564861327063,-0.12563714046643978,-0.12989468447606511
1152.1903,-0.04927254316321019,-0.020981494020779055,-0.0020043255304202,-0.02884348307652572,0.030984243339163258,0.04286041357980225,-0.00798924236064459,-0.07596948125985814,0.10459525003625081,-0.05788908963345981,-0.14611433034043733,-0.07062878106743198,-0.09292095544494829,-0.10861235572691312,-0.08503216998239889,-0.10169537372222456,0.027388802146460254,-0.1090454416508511,-0.1117323357173871,-0.11504268987939807
1153.0822,-0.028008440985386535,-0.01858985186470956,0.010881886278883032,0.0013194208833970638,0.0529753307734862,0.07701236231924335,0.013060812609383273,-0.06496356555067245,0.13235017652752676,-0.06197210408673626,-0.13072790487568284,-0.04822322888017242,-0.07619234822262166,-0.09003180896337996,-0.07338278405131575,-0.07399036090837086,0.03970919169642558,-0.08082356775687213,-0.09969855919560168,-0.09280440054473993
1153.9739,-0.005449448009505931,-0.02470630413756979,0.031086192513986654,-0.0023359342487612378,0.08737915491048598,0.08170719472708705,0.02036353604294607,-0.054592778422812,0.1547830896757399,-0.053359609741504874,-0.10356424497756637,-0.027106343828974335,-0.05821796312414005,-0.06339111697721343,-0.052695966836136664,-0.046948413380843004,0.037894206765040385,-0.05929156983659291,-0.0788230787881581,-0.06614966350897548
1154.864,0.02748108090982154,-0.01226283445153878,0.0459204474642911,0.008724251984792363,0.09262286701825,0.10581396460474424,0.022285435649077864,-0.034334451556774906,0.1579262467122995,-0.04658090410688665,-0.08929294837103648,-0.011320018797169174,-0.028034005878416583,-0.05312134275565563,-0.03672343827522599,-0.027660099824015405,0.04644887672910838,-0.034125815910819604,-0.05538572806333259,-0.04068281284644998
1155.7556,0.04598077917531388,0.005686889240560611,0.06267651255714263,0.024236636530339518,0.1190959396262486,0.11062306339571851,0.022642699186437708,-0.004267513910480215,0.1689633843716151,-0.027116918126375424,-0.06583676229074129,0.009742617106124542,-0.011729553004610377,-0.03436342966963039,-0.007264410011678324,-0.01269428742386203,0.03624744786150959,-0.011912835498927625,-0.04983578702060907,-0.02053936660995879
1156.6456,0.055082195769212985,0.01202773834859442,0.07462828966937615,0.03880626129061602,0.11826855614382172,0.12376367246190463,0.022356984848838805,0.012159123464357087,0.14091105637990958,-0.019284065808490326,-0.04122301853861506,0.020133344657914595,0.01582187581686967,-0.014122772357332858,0.008454819866682263,0.004369088932561081,0.03871599063064118,-0.000193317855273516,-0.03238379005038489,-0.004607212617684048
1157.5356,0.05116986040353674,0.026961684231179877,0.0927230182638081,0.04632070823960545,0.14323524756468203,0.12157335539398267,0.02155666271219595,0.02655720702531113,0.14179687729635349,-0.02031722116440615,-0.030167876231648353,0.040088433117036276,0.03444423302512847,0.0008213075811022732,0.021891252431782044,0.018317248397228904,0.03333712259235827,0.016801391923378203,-0.018994858412384706,0.013146987297942862
1158.4254,0.047722040629556414,0.047477650150976526,0.08590764267303053,0.05627835241633903,0.14809399200099313,0.10385442848611408,0.032614048048235554,0.03994638982559739,0.14400803953527985,-0.01647151872934088,-0.02556152361325917,0.05013845070983378,0.03797757627057129,0.0013841887500588444,0.0190438352075404,0.026143695657373386,0.05517207177929295,0.029713004549931553,-0.00890502887843346,0.03832535446789962
1159.3152,0.05382235241880167,0.04488018722684985,0.07191042907886638,0.04761728038043332,0.1426670801193779,0.08409580193030243,0.041154834643688146,0.046688905334100916,0.1417485851531263,-0.015101698443044756,-0.024698846693186453,0.05379418016925366,0.051893518005861033,0.0027264384075275415,0.03269083745746572,0.0322393558370161,0.0499659069330181,0.03199464237120102,0.0041982031386777205,0.053368632798432555
1160.205,0.05905405541596992,0.04493622260585709,0.06915863793163506,0.04486729044815176,0.12609034944599842,0.06523161028602786,0.039172061920879166,0.06007340163406486,0.15976532985713718,-0.014545370799474037,-0.028537711755318402,0.04572787738249478,0.051484437241575094,0.004561363837842642,0.029509014642460085,0.034406897735078594,0.05223856490039001,0.03313045596174312,0.01250028231237026,0.0647605097790875
1161.0946,0.05264355742590498,0.04580237635342928,0.06138731492156066,0.041986135791524486,0.10879297760291966,0.05232561730995158,0.05532290688435045,0.05689230349180291,0.15027848954206832,-0.0101428640747829,-0.026104742272013804,0.04416237400212469,0.05124443378004086,0.002190254872217856,0.014251344221521809,0.02559619444211589,0.058183482152705926,0.03635208182013613,0.012036688213471576,0.06282082759364786
1161.9841,0.060364599648675805,0.057162038331374614,0.062077341443905996,0.04017018446056415,0.08323037630442923,0.025067695266198082,0.046149901094079473,0.06031229767976455,0.1493176225945915,0.00244472248621999,-0.032978410290968735,0.04943942987788627,0.04176357951933966,0.0063055726187234585,0.0008533299323539669,0.013227615147115483,0.05393006914640705,0.04159774189737948,0.015258509552139664,0.05871372224352046
1162.8721,0.04653700207016595,0.05520457994042345,0.05966326476100392,0.02821863671091913,0.07096418033519918,0.005230063786213853,0.030451708974163248,0.0560492536278684,0.1369699010619785,0.01146319414532441,-0.03422282610696042,0.04150428443170688,0.040329908045888395,0.008991202359482245,-0.013803635539274085,0.008071294352128073,0.04197311653540929,0.03816676526763514,0.015087601706275544,0.06491766552322341
