wavenumber,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20
1129.8235,1.30469083208771,1.32111388270282,1.33629946887979,1.33339454382252,1.33170689386224,1.31266218860653,1.31416232013031,1.30137903390784,1.3272861294157,1.2989564929252,1.29665103364043,1.27521461042225,1.28191448495461,1.29028001118868,1.30186862354249,1.31252104628801,1.29979584253022,1.28247845233599,1.28004880334557,1.27591206072636
1130.7202,1.24394819853805,1.24067676001599,1.28655516965893,1.29040372820631,1.29162436416742,1.28549001360631,1.29860064261888,1.28983051895852,1.3144235064164,1.30327925388607,1.30350165452462,1.28332134795871,1.2798074538619,1.29012431679566,1.30810067273078,1.33428223063355,1.34517104688755,1.30974206593177,1.30761459395973,1.30793499823725
1131.6184,1.1659806132557,1.15337642875512,1.18777232539704,1.19067968058978,1.19809304612936,1.19509388388908,1.2035829435532,1.21210493193192,1.21357652802035,1.21866144887049,1.20700909843327,1.20415277302425,1.20715506146834,1.21110113676455,1.23392625481684,1.27093139328984,1.29078488788432,1.27012983715533,1.27572723767068,1.27523813399642
1132.5149,0.952007814541285,0.978973525708983,1.01488354331407,1.02628774080662,1.04383950175815,1.0424745782614,1.06341581880272,1.04891087131604,1.07571865716615,1.03607647458922,1.03394203926755,1.07012253249418,1.07749057936931,1.09233275870737,1.11242125504513,1.1303677485476,1.12451943341097,1.10316400657608,1.09903448333651,1.08180018472546
1133.4114,0.951627974822317,0.946560901029456,0.992645856786034,0.98939931647164,1.0107948523316,1.00328323792186,1.00421823999775,1.00689825707619,1.03153177285335,1.02644995985544,1.02190970375752,1.02407611354024,1.0181393051794,1.02427741430171,1.0485487574452,1.04625344159897,1.05900154440919,1.02416065299058,1.0316302907309,1.00481585872337
1134.3094,0.924013203895814,0.898387302632248,0.921934007645127,0.923297790730568,0.929319212385831,0.940987477532356,0.948825042606919,0.947912231473646,0.978246479278083,0.937211070074311,0.938618652377355,0.935405732098357,0.920249128983642,0.916571687020082,0.932919897821248,0.963930711592863,0.98852622241733,0.973993409382959,0.978110941360513,0.975930452706362
1135.2057,0.751610152054523,0.72714496294121,0.766177593775568,0.774482061208982,0.793674883801627,0.80245967713208,0.820840758809483,0.813193021038522,0.830176996443112,0.7889860937801,0.784120333747621,0.767425766208722,0.79094131038277,0.793260400037212,0.832180299857392,0.85583829116945,0.885330549454426,0.86211647727139,0.862626448574531,0.844855263106257
1136.1021,0.722052499060403,0.680060564236105,0.693588954497375,0.695872439273272,0.716612332678926,0.697948967001204,0.708206152506794,0.701922303390662,0.714091337838382,0.6781681668178,0.706492857029466,0.694338412596618,0.681798789866073,0.655441807952062,0.697705701980791,0.705213745209745,0.738039986988657,0.730309539002641,0.731598678110464,0.704954617856632
1136.9983,0.601080913112774,0.59677387515858,0.604134459047579,0.601930672858341,0.61539099721327,0.61279722566378,0.630687412121892,0.645091184210125,0.640953642568768,0.640776281305036,0.63786467647278,0.631213913206434,0.63634326501023,0.635103796710678,0.668618308429039,0.676739290963923,0.687141265458367,0.688817420599348,0.700920155003056,0.693103353738753
1137.8928,0.531986338902954,0.542704838324682,0.55526332786274,0.544883328876746,0.532111233702079,0.524148536022462,0.521956723381847,0.512379181899713,0.516804642744406,0.512073399963092,0.510547533995179,0.50978050691085,0.500905705948203,0.524922227793005,0.524664587083979,0.523826079038439,0.514314555887524,0.49891703810575,0.505343004671188,0.519558606907493
1138.7889,0.537555330275819,0.49586967719558,0.521475249254961,0.505599365702341,0.495428231587343,0.481598009468424,0.483996221936646,0.482207292615676,0.498362988198386,0.454384980054429,0.447948220391299,0.429058050861561,0.413200262363901,0.408429852309971,0.417684329772187,0.422938499405899,0.44662523093792,0.416095214252772,0.423790179150176,0.428820732003653
1139.6833,0.380777525229974,0.394835174179701,0.413190848726397,0.409394752930895,0.416672640085521,0.420269403488083,0.418675933824588,0.403694955353766,0.42063461417022,0.366759672187974,0.372813633266034,0.359440358860815,0.353880581233525,0.353538911220419,0.381571921571439,0.388848116082695,0.378080093383165,0.358048910756816,0.356561701399143,0.339040739225735
1140.5792,0.496065073661117,0.524373086629958,0.516708002397252,0.500336061765132,0.492145663450782,0.490504936784993,0.489053667402224,0.46893792998192,0.461122257651407,0.409267756652893,0.405006347979514,0.391084791765512,0.387209316663036,0.368367105306322,0.382809020837017,0.389233819086447,0.356360785332426,0.347224639435379,0.348403304323318,0.341697307114615
1141.4735,0.458553032152455,0.450507699599072,0.461450763262249,0.441536070518297,0.430356006997064,0.424778665157889,0.422356064308846,0.411945329016661,0.39570879141049,0.374176616834152,0.356600131006756,0.326685897909623,0.316727600868904,0.29166749914764,0.29604278843353,0.294282339997789,0.285931185527405,0.258530470457062,0.260323951276871,0.254442531653543
1142.3678,0.360238265614643,0.373281771801931,0.360307384747407,0.345072933396863,0.348476972030886,0.33433644681836,0.339022544899333,0.326883406208165,0.317009883300871,0.319168179510441,0.30426526573232,0.279827728206991,0.270458363547474,0.255683045451037,0.2651980173136,0.259912203635542,0.240119692938752,0.239777872106958,0.245005589019795,0.227391113021628
1143.262,0.527074152538965,0.48950696159943,0.474703328990257,0.463460040085495,0.449109180451712,0.424709573986545,0.409155541587557,0.402160725524083,0.394047806544323,0.348265827629756,0.325823154852336,0.295435673730685,0.269427921646668,0.240263191590887,0.242915958958023,0.236813312068826,0.24116275552207,0.231131967523506,0.217810280466354,0.208630349964635
1144.156,0.496763310036679,0.503704130376213,0.490130609617827,0.470270471849848,0.469115439327622,0.443744507417196,0.43469605112876,0.417574714769657,0.411117483685467,0.360792780296926,0.353715122811967,0.327650585177676,0.305517081618641,0.310575865090724,0.293340247481751,0.278512890644034,0.252993090421448,0.241495507184357,0.238142886408169,0.210859487011297
1145.05,0.406683289150331,0.414087086709536,0.400695469803563,0.39255472706593,0.391430559941651,0.369516985524495,0.361908528035366,0.373142848567048,0.362092993719047,0.356115209984782,0.34640553278316,0.319629120570241,0.306301504606556,0.293817120400242,0.304330188386645,0.307419890643123,0.292338292775846,0.293555030288451,0.291600333688322,0.280667285202541
1145.944,0.502172452302952,0.486604660722466,0.474326422842619,0.456329603825606,0.446332596201818,0.423849031839358,0.40669354652766,0.409939502164733,0.384986840134413,0.35603172079791,0.337492526268454,0.291995725784884,0.272087611298387,0.277314251444834,0.262770029944733,0.259445234106415,0.250116407381672,0.238745819927439,0.234566309513213,0.221841409159847
1146.8363,0.591879811570136,0.587773774005953,0.586602513614283,0.571441135637058,0.539632418270341,0.51979683281737,0.510869795759955,0.488485265975518,0.486001064335792,0.46331519282197,0.43170732698199,0.38376139355751,0.35218624158413,0.309421815265439,0.2977083792957,0.286362860955652,0.261948077997758,0.230536768788608,0.209504481335696,0.211975475598103
1147.7301,0.518364594801856,0.526960884589983,0.511661879541695,0.486648379645108,0.474226312519481,0.453817273488023,0.429503421090929,0.431486101442466,0.437882795077133,0.396629224494727,0.369503010522893,0.332081586616772,0.303439802912701,0.288838380035158,0.283449053010096,0.283925326419805,0.255579337649332,0.243740188003556,0.244543166595146,0.232913115652341
1148.6223,0.589711318230214,0.583650692372631,0.573905893781794,0.542773657646686,0.523560260262964,0.482950861251825,0.485169192311353,0.467036303911642,0.448354459828213,0.391631088250492,0.379323279682997,0.349888900567383,0.331591071253406,0.316173839852523,0.299664407906335,0.290559217314944,0.268322265660669,0.24653422158031,0.248210102167499,0.240209753808184
1149.5144,0.676501254023257,0.727281304492389,0.710110645752139,0.674238576065092,0.64339922660346,0.597224146355459,0.584711748888439,0.559501762656512,0.532066033945884,0.466516091735101,0.436156273865937,0.396130272801296,0.371802596600978,0.359713774701856,0.360498159920902,0.325577319399306,0.252127829504202,0.221783140745633,0.211368169806856,0.199768393217025
1150.4065,0.670677557081031,0.687216434828933,0.659558738738759,0.622421685027116,0.606778044556859,0.576330210737296,0.552427236169123,0.542611729945189,0.525263284814972,0.469240935555897,0.449063474376462,0.417241163838445,0.391559767725432,0.378055138866962,0.373064711298375,0.352200410532073,0.30971613359752,0.299623799564552,0.305020760859427,0.288811106043852
1151.2985,0.688101039218323,0.721317929884213,0.701473868557707,0.683023633523853,0.661659654174283,0.616756087979882,0.589711772953117,0.559866477830302,0.543515250115824,0.484135377477716,0.458622136743104,0.431285693467837,0.406837184326412,0.393238044881378,0.376192602696919,0.348645899297601,0.290608885123626,0.267382041974073,0.241699904061713,0.2185804069033
1152.1903,0.717795618310129,0.726904594074638,0.70343856728377,0.668147290854119,0.635805019368158,0.616600849934844,0.612768138983489,0.603750274497381,0.586425348245026,0.54424124644528,0.52214247151901,0.50629386840498,0.473671839483138,0.450528714332618,0.433723107605464,0.400036875203801,0.363696918386809,0.350842177608894,0.354798583281259,0.364143402063593
1153.0822,0.736864612073273,0.723046408782447,0.72119148235918,0.700032831792433,0.667250621222445,0.636936171976692,0.631397105899114,0.616136227202024,0.617874635467295,0.538527407643221,0.516174072395895,0.499206306621279,0.473796956984278,0.467532981857461,0.449377533794758,0.459932622254414,0.44606278950883,0.420219354004736,0.41263857932471,0.425887613621227
1153.9739,0.704259318899216,0.69296693215467,0.681055956399862,0.652285976554327,0.637248038411142,0.614436466000922,0.608446482932071,0.612519608283107,0.623810722141972,0.599713788777329,0.579262275138723,0.533300694428813,0.521473330646983,0.496089041773386,0.482000237720492,0.490325286498798,0.480115963617025,0.470741842518068,0.482536916342411,0.4838751910307
1154.864,0.955534330873694,0.946200507785146,0.914475845754416,0.868080247328175,0.831503014258424,0.80048655579954,0.785463837468267,0.772735133092019,0.761571032954707,0.695969957363118,0.663042418370423,0.622556785038077,0.576916464602991,0.524758963666076,0.508708327497791,0.508324558253102,0.475305888723679,0.459941088848262,0.466142958379651,0.470766646865711
1155.7556,0.897646295314072,0.879568206332745,0.844300635264061,0.798427018217479,0.787193955421941,0.737007619466823,0.72626519184028,0.705641145022725,0.687255774946821,0.651895915112165,0.645534703704225,0.588255282221211,0.559085951616651,0.520882919447809,0.500366895844691,0.492343689682475,0.470289161973415,0.464628828606167,0.478510826478889,0.455370896704872
1156.6456,0.842692601024915,0.832439710995008,0.818824888859172,0.803168988822721,0.785097694502797,0.757239613365811,0.73667929069061,0.740007003886402,0.726782719674988,0.677092291675229,0.661675415332396,0.644938498458378,0.614710398789081,0.610481813973662,0.595709372119807,0.578710731544793,0.56310110798016,0.549782069814512,0.539023412187434,0.53311215658791
1157.5356,0.912165506935117,0.921255836591746,0.909984589407042,0.872082778709079,0.853373781249877,0.828544076050902,0.825188827839628,0.803932948530503,0.79323851614417,0.739038992800653,0.728819834997163,0.695479062058717,0.686451902229511,0.661538094044339,0.648035099139831,0.638428178709259,0.606105424606029,0.585861630592162,0.59617240379913,0.58974710312419
1158.4254,0.971077168610089,0.938734508424758,0.928368413350373,0.893742133870186,0.892768481758989,0.863931011903456,0.858696202110573,0.840468832142295,0.822888946099293,0.781486540573106,0.778100919298113,0.757197830488064,0.726901487585577,0.692199022575978,0.676887285345596,0.664734845722909,0.663347720157528,0.646175136405189,0.657141336109286,0.62902671455597
1159.3152,1.03057294498159,1.0299458754165,1.01882677789585,0.976873264705777,0.971190504951871,0.939971886141534,0.928149450886631,0.91739585968821,0.902116389060404,0.845369712479892,0.828763088477533,0.792639781826363,0.774682044816391,0.730714343898419,0.718725947621445,0.72905250488339,0.702154612700447,0.680494583949493,0.694178634076651,0.66736594487887
1160.205,0.972360820429567,0.965841908976719,0.945213163403877,0.909498224482536,0.892883234052594,0.866710617754637,0.861671230106598,0.858331788821514,0.860816618933439,0.806077768828146,0.807583136286548,0.786408099891845,0.752757730600881,0.735582911584915,0.736404062233982,0.721306061877571,0.703816556834266,0.698242767192863,0.714453204073277,0.714995062167033
1161.0946,0.909329768391735,0.897454548156785,0.893461805499362,0.863348843975256,0.857128993586257,0.831186012776964,0.826625805648384,0.827464962615621,0.808166467978305,0.76630485941277,0.772635084830628,0.738913761924901,0.723023857291872,0.681197672835421,0.675177346526333,0.68594032949512,0.675348287969478,0.65713040460817,0.667676090816389,0.652546772255029
1161.9841,0.908722018860735,0.907081856168329,0.920496221782731,0.888823425988099,0.885586740256616,0.871906291175043,0.86418334501559,0.844976998762767,0.836754554690173,0.785996764873581,0.764529289958182,0.729931665834268,0.732601806608674,0.713252260104154,0.710058276903736,0.718777105813518,0.702851337739376,0.669013920282079,0.679782637197668,0.658507567196089
1162.8721,0.866360083467208,0.902121619011783,0.914399854013438,0.88417964762762,0.872001184829466,0.833700700072124,0.826648362806859,0.834591848289714,0.808643864242176,0.791442728225054,0.749812295896106,0.750708629128257,0.721856377959715,0.726814556702089,0.720496521312805,0.725134046156134,0.683035877318657,0.64884906814769,0.656279233078607,0.646059375457211
1163.76,0.847084618671869,0.824758103291806,0.821709814047335,0.803515590772319,0.798835057218262,0.772899387204304,0.76993578096331,0.76297861939665,0.76969457849534,0.73273913671903,0.709591479352727,0.679566126482892,0.64497838419125,0.633407522095013,0.650451000230207,0.644299980267343,0.644132162086983,0.629117857210972,0.629956134898618,0.615282003245491
1164.6494,0.806529533119831,0.852379025528933,0.832078341095683,0.811140270678639,0.800826462906774,0.776845320467803,0.773345604699638,0.770284689163829,0.764308650523206,0.7370290161528,0.725274219976553,0.692418466254556,0.689882083881662,0.683612570679416,0.676201821173371,0.661259382331501,0.610539783925115,0.606656544197983,0.607200652830181,0.597178912256922
1165.5371,0.884775190924816,0.881412421374273,0.865149222065841,0.831301882609214,0.837406233590809,0.800375315840262,0.786821787762272,0.777864304623985,0.771023453420252,0.697886590988514,0.654019755349384,0.638445902286158,0.61613140579467,0.591914289807204,0.618561627419407,0.617806464296635,0.596287936962699,0.584038687829974,0.594173154472978,0.555375536983556
1166.4248,0.848522218540734,0.848091930851597,0.840673080474327,0.826155611664504,0.824804313511355,0.7893073385729,0.774485867794702,0.759072353762476,0.741731288434323,0.690153113201283,0.675923284077999,0.63968713611838,0.621990729755016,0.601927115971822,0.604047135735464,0.605111083538288,0.583334852101904,0.564277994604205,0.55131100249731,0.518982373581133
1167.3124,0.82194610127533,0.795214178312777,0.797166878410395,0.780753843923373,0.752205722110128,0.724400664132832,0.722079813896812,0.726826908579713,0.725711441300624,0.690211267109293,0.680606114846466,0.628552323515908,0.62075511403809,0.612545444871218,0.6098056761461,0.610387463221076,0.613026433094597,0.592854958475161,0.59021400952205,0.609218712941751
1168.2,0.894745073312711,0.909515097814276,0.894120586932953,0.86439380711974,0.848418048707525,0.826119967413774,0.804551878458231,0.790821629424831,0.790488040406712,0.716833145496078,0.694252227993289,0.640304672726426,0.620744836417459,0.608061504172351,0.606846762284381,0.618190953108013,0.58096510395176,0.563504615446831,0.563102238386744,0.549404429913443
1169.0858,0.84717086229413,0.846420227852308,0.809987364502957,0.815818297434828,0.803224058387534,0.775709043504714,0.762899814963708,0.745808832064675,0.748018257319211,0.722047598942759,0.685970086402925,0.649901021759257,0.623060031618133,0.602785931387737,0.598507426083573,0.580261110493412,0.556610743054837,0.564062657924441,0.529610994721209,0.512726440452946
1169.9733,0.86123750450346,0.860644496837155,0.846875789771063,0.828650339329711,0.822981509581925,0.797596759706458,0.781165447042057,0.771542580092476,0.761166727918859,0.741440875960188,0.723100581548928,0.683807267401392,0.660690686404047,0.635348120720298,0.633935072236226,0.637630365446869,0.617787631805064,0.607270652367948,0.602923409862587,0.583210788300876
1170.859,0.893446746875172,0.888179695236552,0.862883505027941,0.834653647675057,0.820600986661219,0.805221109791979,0.780773946579636,0.77644249524538,0.765968885906511,0.713476969587117,0.689968625532044,0.666829863106973,0.641659336118171,0.626898671642452,0.61010332480459,0.606859111658581,0.585115096161398,0.580104826462495,0.583188132275414,0.572833934371216
1171.7463,0.813498710464648,0.821651404048059,0.798520468921,0.766242845971125,0.760112215258372,0.740691652231321,0.726011687572748,0.726035618474681,0.71985687307354,0.708474543355547,0.689639096821194,0.645620882339009,0.620889189141341,0.624793445782024,0.623289904319107,0.614195564577445,0.589406711110363,0.589313176943652,0.60551835032935,0.594623734443258
1172.632,0.948863318812667,0.940880400420857,0.931342490285441,0.893295979995069,0.881685907833432,0.862735101032193,0.848104011235787,0.839552994952438,0.824732089186,0.786075656358817,0.744124402180424,0.678086365507051,0.662104626773161,0.639856403900798,0.642890894737484,0.630475908791504,0.608063077473788,0.584319255314497,0.592262408450402,0.572048320249774
1173.5175,0.977622315084601,0.968164818319906,0.944267660053426,0.895148315215838,0.878387897745774,0.863340498711115,0.849313581816858,0.83682596114985,0.836701593419899,0.80974738116365,0.772220585056821,0.744783268335765,0.719531533192157,0.706759856061466,0.689643373272024,0.666194027517048,0.645620316909293,0.637263025034712,0.663186153723018,0.659331509741512
